date,close
2025-06-02,98.87
2025-06-03,100.065
2025-06-04,100.09
2025-06-05,100.115
2025-06-06,100.5
2025-06-09,100.49
2025-06-10,100.49
2025-06-11,100.495
2025-06-12,99.598
2025-06-13,99.212
2025-06-16,99.598
2025-06-17,99.402
2025-06-18,99.336
2025-06-19,98.536
2025-06-20,98.848
2025-06-23,98.624
2025-06-24,99.556
2025-06-25,99.438
2025-06-26,99.54
2025-06-27,100.375
2025-06-30,100.155
2025-07-01,99.966
2025-07-02,100.24
2025-07-03,101.23
2025-07-04,100.56
2025-07-07,100.885
2025-07-08,100.915
2025-07-09,101.25
2025-07-10,101.98
2025-07-11,101.335
2025-07-14,101.475
2025-07-15,102.03
2025-07-16,100.485
2025-07-17,102.555
2025-07-18,102.21
2025-07-21,102.31
2025-07-22,101.62
2025-07-23,102.51
2025-07-24,102.73
2025-07-25,102.945
2025-07-28,103.825
2025-07-29,104.255
2025-07-30,104.745
2025-07-31,104.99
2025-08-01,101.825
2025-08-04,103.02
2025-08-05,102.74
2025-08-06,103.04
2025-08-07,103.23
2025-08-08,103.55
2025-08-11,104.185
2025-08-12,104.155
2025-08-13,104.31
2025-08-14,104.86
2025-08-15,104.55
2025-08-18,104.73
2025-08-19,104.73
2025-08-20,104.125
2025-08-21,104.57
2025-08-22,105.13
2025-08-25,105.04
2025-08-26,104.805
2025-08-27,105.675
2025-08-28,105.345
2025-08-29,104.585
2025-09-01,104.85
2025-09-02,103.635
2025-09-03,104.39
2025-09-04,105.25
2025-09-05,104.55
2025-09-08,105.195
2025-09-09,105.23
2025-09-10,105.8
2025-09-11,106.435
2025-09-12,106.495
2025-09-15,106.635
2025-09-16,105.74
2025-09-17,105.67
2025-09-18,106.86
2025-09-19,106.965
2025-09-22,107.18
2025-09-23,107.295
2025-09-24,107.105
2025-09-25,106.955
2025-09-26,107.065
2025-09-29,107.345
2025-09-30,107.195
2025-10-01,108.035
2025-10-02,108.42
2025-10-03,108.87
2025-10-06,109.24
2025-10-07,109.02
2025-10-08,110.01
2025-10-09,110.1
2025-10-10,107.92
2025-10-13,108.745
2025-10-14,108.31
2025-10-15,108.89
2025-10-16,108.8
2025-10-17,107.605
2025-10-20,109.5
2025-10-21,109.955
2025-10-22,109.35
2025-10-23,109.785
2025-10-27,111.37
2025-10-28,111.58
2025-10-29,111.765
2025-10-30,111.905
2025-10-31,111.835
2025-11-03,111.97
2025-11-04,111.54
2025-11-05,111.735
2025-11-06,110.07
2025-11-07,108.7
2025-11-10,110.915
2025-11-11,111.35
2025-11-12,111.955
2025-11-13,110.4
2025-11-14,110.25
2025-11-17,109.775
2025-11-18,108.295
2025-11-19,108.55
2025-11-20,109.24
2025-11-21,108.27
2025-11-24,109.565
2025-11-25,109.795
2025-11-26,111.115
2025-11-27,111.0
2025-11-28,111.465
2025-12-01,111.01
2025-12-02,111.085
2025-12-03,111.035
2025-12-04,111.34
2025-12-05,111.72
2025-12-08,111.525
2025-12-09,111.655
2025-12-10,111.39
2025-12-11,110.98
2025-12-12,110.31
2025-12-15,110.45
2025-12-16,109.735
2025-12-17,109.265
2025-12-18,110.475
2025-12-19,110.955
2025-12-22,111.165
2025-12-23,111.415
2025-12-29,111.57
2025-12-30,111.775
2026-01-02,111.32
2026-01-05,112.745
2026-01-06,113.115
2026-01-07,113.475
2026-01-08,113.255
2026-01-09,114.19
2026-01-12,114.17
2026-01-13,114.345
2026-01-14,113.59
2026-01-15,114.95
2026-01-16,114.795
2026-01-19,113.125
2026-01-20,112.185
2026-01-21,112.245
2026-01-22,113.005
2026-01-23,112.815
2026-01-26,112.385
2026-01-27,112.235
2026-01-28,112.325
2026-01-29,111.42
2026-01-30,112.28
2026-02-02,113.44
2026-02-03,112.965
2026-02-04,112.7
2026-02-05,111.565
2026-02-06,112.675
2026-02-09,113.22
2026-02-10,113.465
2026-02-11,113.405
2026-02-12,112.39
2026-02-13,112.255
2026-02-16,112.0
2026-02-17,112.335
2026-02-18,113.545
2026-02-19,113.35
2026-02-20,113.76
2026-02-23,112.925
2026-02-24,113.425
2026-02-25,114.27
2026-02-26,114.035
2026-02-27,113.535
2026-03-02,113.955
2026-03-03,112.615
2026-03-04,113.85
2026-03-05,113.305
2026-03-09,111.515
2026-03-10,113.035
2026-03-11,112.635
2026-03-12,112.03
2026-03-13,111.87
2026-03-16,112.185
2026-03-17,112.44
2026-03-18,111.72
2026-03-19,109.855
2026-03-20,108.725
2026-03-23,109.155
2026-03-24,109.12
2026-03-25,110.185
2026-03-26,109.02
2026-03-27,107.475
2026-03-30,108.205
2026-03-31,108.055
2026-04-01,110.355
2026-04-02,110.38
2026-04-07,109.725
2026-04-08,112.49
2026-04-09,112.685
2026-04-10,112.95
2026-04-13,112.945
2026-04-14,114.2
2026-04-15,114.635
2026-04-16,115.32
2026-04-17,116.7
2026-04-20,116.2
2026-04-21,116.045
2026-04-22,116.565
2026-04-23,116.96
2026-04-24,116.725
2026-04-27,116.63
2026-04-28,116.25
2026-04-29,116.34
2026-04-30,117.035
2026-05-04,117.4
2026-05-05,118.24
2026-05-06,119.57
2026-05-07,119.595
2026-05-08,119.545
2026-05-11,119.93
2026-05-12,119.155
2026-05-13,120.425
2026-05-14,122.0
2026-05-15,121.06
2026-05-18,120.41
2026-05-19,120.29
2026-05-20,121.355
2026-05-21,121.52
2026-05-22,122.85
2026-05-25,123.5
2026-05-26,123.115
2026-05-27,122.815
2026-05-28,123.175
2026-05-29,123.42
2026-06-01,123.77
2026-06-02,124.3
2026-06-03,123.89
2026-06-04,123.91
2026-06-05,123.335
2026-06-08,122.62
2026-06-09,120.925
2026-06-10,120.69
2026-06-11,120.885
2026-06-12,122.9
2026-06-15,124.27
2026-06-16,124.12
2026-06-17,124.21
2026-06-18,124.64
2026-06-19,124.805
2026-06-22,125.06
2026-06-23,123.98
2026-06-24,124.79
2026-06-25,124.095
2026-06-26,123.75
2026-06-29,123.885
2026-06-30,125.035
2026-07-01,125.88
2026-07-02,125.3
2026-07-03,125.76
2026-07-06,126.35
2026-07-07,125.4
2026-07-08,124.5
2026-07-09,125.71
2026-07-10,126.145
2026-07-13,126.3
2026-07-14,126.06
2026-07-15,126.3
2026-07-16,126.255
2026-07-17,124.88
2026-07-20,125.24
2026-07-21,125.73
2026-07-22,126.0
2026-07-23,124.45
2026-07-24,125.31
2026-07-27,124.71
2026-07-28,125.205
2026-07-29,124.355
2026-07-30,123.655
2026-07-31,124.29
2026-08-03,126.175
2026-08-04,127.79
2026-08-05,128.24
2026-08-06,128.15
2026-08-07,128.65
2026-08-10,128.755
2026-08-11,128.71
2026-08-12,128.795
2026-08-13,129.395
2026-08-14,128.865
2026-08-17,128.7
2026-08-19,127.18
