date,close
2025-01-16,113.0
2025-01-17,113.0938
2025-01-21,113.6562
2025-01-22,113.4375
2025-01-23,112.875
2025-01-24,113.1875
2025-01-27,114.375
2025-01-28,114.0938
2025-01-29,114.0938
2025-01-30,114.6562
2025-01-31,113.9062
2025-02-03,114.375
2025-02-04,114.75
2025-02-05,116.1562
2025-02-06,116.0938
2025-02-07,115.5312
2025-02-10,115.4062
2025-02-11,114.7812
2025-02-12,113.4062
2025-02-13,115.0
2025-02-14,115.5312
2025-02-18,114.6562
2025-02-19,114.625
2025-02-20,115.0312
2025-02-21,116.0938
2025-02-24,116.3438
2025-02-25,117.6562
2025-02-26,118.2812
2025-02-27,117.7188
2025-02-28,118.3125
2025-03-03,119.0312
2025-03-04,118.4375
2025-03-05,117.75
2025-03-06,117.3438
2025-03-07,116.9062
2025-03-10,118.1562
2025-03-11,117.1875
2025-03-12,116.8125
2025-03-13,117.4375
2025-03-14,117.0312
2025-03-17,117.25
2025-03-18,117.5312
2025-03-19,117.7812
2025-03-20,118.1562
2025-03-21,117.375
2025-03-24,116.4062
2025-03-25,116.5938
2025-03-26,116.1562
2025-03-27,115.6562
2025-03-28,117.0938
2025-03-31,117.2812
2025-04-01,118.5938
2025-04-02,118.0
2025-04-03,119.4062
2025-04-04,120.5938
2025-04-07,117.625
2025-04-08,115.75
2025-04-09,114.5312
2025-04-10,113.875
2025-04-11,113.1875
2025-04-14,114.5
2025-04-15,114.8438
2025-04-16,115.2812
2025-04-17,114.5625
2025-04-21,113.0312
2025-04-22,113.5938
2025-04-23,114.1562
2025-04-24,115.1875
2025-04-25,115.8125
2025-04-28,116.375
2025-04-29,117.0625
2025-04-30,116.625
2025-05-01,115.875
2025-05-02,114.9062
2025-05-05,114.5
2025-05-06,114.75
2025-05-07,115.375
2025-05-08,114.4062
2025-05-09,114.3438
2025-05-12,113.5
2025-05-13,112.6875
2025-05-14,112.375
2025-05-15,113.0625
2025-05-16,113.375
2025-05-19,112.7812
2025-05-20,112.5625
2025-05-21,110.7812
2025-05-22,111.1875
2025-05-23,111.6562
2025-05-27,112.9062
2025-05-28,112.3438
2025-05-29,113.1875
2025-05-30,113.1875
2025-06-02,112.375
2025-06-03,112.625
2025-06-04,114.0625
2025-06-05,113.9688
2025-06-06,112.6562
2025-06-09,112.875
2025-06-10,113.0938
2025-06-11,113.7812
2025-06-12,114.7812
2025-06-13,113.75
2025-06-16,113.125
2025-06-17,114.0938
2025-06-18,114.5625
2025-06-20,113.7812
2025-06-23,114.3438
2025-06-24,114.7188
2025-06-25,114.5625
2025-06-26,114.9375
2025-06-27,114.4688
2025-06-30,115.4688
2025-07-01,115.375
2025-07-02,114.6875
2025-07-03,114.25
2025-07-04,114.2812
2025-07-07,113.2188
2025-07-08,113.0312
2025-07-09,114.0625
2025-07-10,114.25
2025-07-11,112.9062
2025-07-14,112.75
2025-07-15,111.9688
2025-07-16,112.1562
2025-07-17,112.125
2025-07-18,112.4375
2025-07-21,113.4375
2025-07-22,113.9688
2025-07-23,113.3438
2025-07-24,113.2812
2025-07-25,113.5938
2025-07-28,113.1562
2025-07-29,114.5312
2025-07-30,113.875
2025-07-31,114.1875
2025-08-01,115.6875
2025-08-04,115.9062
2025-08-05,116.125
2025-08-06,115.5625
2025-08-07,115.5312
2025-08-08,115.0
2025-08-11,115.1562
2025-08-12,114.6562
2025-08-13,115.5
2025-08-14,114.6562
2025-08-15,114.0
2025-08-18,113.7812
2025-08-19,114.3438
2025-08-20,114.4062
2025-08-21,114.0625
2025-08-22,114.8438
2025-08-25,114.7188
2025-08-26,114.5938
2025-08-27,114.625
2025-08-28,115.1875
2025-08-29,114.6562
2025-09-02,113.875
2025-09-03,115.0
2025-09-04,115.3438
2025-09-05,116.9062
2025-09-08,117.9062
2025-09-09,117.5625
2025-09-10,118.125
2025-09-11,118.4062
2025-09-12,117.8438
2025-09-15,118.2812
2025-09-16,118.4062
2025-09-17,117.9062
2025-09-18,117.2812
2025-09-19,116.7812
2025-09-22,116.25
2025-09-23,116.5938
2025-09-24,116.3125
2025-09-25,116.2188
2025-09-26,116.0312
2025-09-29,116.8438
2025-09-30,116.5938
2025-10-01,116.9688
2025-10-02,117.2812
2025-10-03,116.9375
2025-10-06,116.25
2025-10-07,116.7812
2025-10-08,116.8125
2025-10-09,116.625
2025-10-10,118.0625
2025-10-13,117.9375
2025-10-14,118.2812
2025-10-15,117.9688
2025-10-16,118.8438
2025-10-17,118.4688
2025-10-20,118.7812
2025-10-21,119.1875
2025-10-22,119.2812
2025-10-23,118.8438
2025-10-24,118.5938
2025-10-27,118.7812
2025-10-28,119.0625
2025-10-29,118.2188
2025-10-30,117.5938
2025-10-31,117.3125
2025-11-03,117.1562
2025-11-04,117.4062
2025-11-05,116.4375
2025-11-06,117.2188
2025-11-07,117.0625
2025-11-10,117.0
2025-11-11,117.5
2025-11-12,117.625
2025-11-13,117.0938
2025-11-14,116.5
2025-11-17,116.7188
2025-11-18,116.7188
2025-11-19,116.5938
2025-11-20,116.9062
2025-11-21,117.2188
2025-11-24,117.7188
2025-11-25,118.0938
2025-11-26,118.2188
2025-11-28,117.875
2025-12-01,116.7188
2025-12-02,116.8438
2025-12-03,117.2188
2025-12-04,116.5625
2025-12-05,116.125
2025-12-08,115.6562
2025-12-09,115.75
2025-12-10,115.9375
